"id" "w_obs" "t_ij"
"1" 1 8.90377978811612 0
"2" 1 18.5304203213449 0.205992895876989
"3" 1 13.9373428106657 0.433312579989433
"4" 1 9.79058570617074 0.454042633296922
"5" 1 -1.09070282795929 0.86323343240656
"6" 1 9.48784853046058 0.98866190481931
"7" 2 6.40220870971079 0
"8" 2 8.40428433525955 0.0117087457329035
"9" 2 -0.406817371053721 0.587831285782158
"10" 2 5.33857026435455 0.962647514184937
"11" 3 12.6888792179551 0
"12" 3 20.2575873692607 0.092657882720232
"13" 3 18.6517068547797 0.141004002420232
"14" 3 22.4962565583565 0.213644298259169
"15" 3 2.4165745337476 0.832660585874692
"16" 4 11.1488811356052 0
"17" 4 20.1622268573125 0.134418411646038
"18" 4 14.3679479966806 0.468584731919691
"19" 4 8.12549196457612 0.528586459811777
"20" 4 2.08391843456188 0.570155267138034
"21" 4 -2.09672379767513 0.790959841106087
"22" 5 13.5916359937031 0
"23" 5 20.2462608789355 0.1147528111469
"24" 5 19.9731784220741 0.155583596089855
"25" 5 22.5875724919916 0.268202128587291
"26" 5 19.4536380338616 0.47150187403895
"27" 5 4.71925184385372 0.625338514801115
"28" 5 6.88673007395739 0.9004159970209
"29" 6 8.33184997972235 0
"30" 6 23.0308058396641 0.172771316953003
"31" 6 21.0512424184312 0.229653918882832
"32" 6 18.631857185752 0.255480169784278
"33" 6 9.35626040390941 0.520417776657268
"34" 6 2.49591213103078 0.601598778739572
"35" 6 4.25497614325434 0.915103821083903
"36" 6 8.21563525288085 0.98912576190196
"37" 7 13.4118757201774 0
"38" 7 21.41130522186 0.354263949207962
"39" 7 13.8640172056255 0.503703510854393
"40" 7 10.6877201526122 0.566578103229403
"41" 7 2.41740930364975 0.702789838891476
"42" 7 6.04142566715282 0.709406565409154
"43" 8 13.0361971390205 0
"44" 8 24.2717572609175 0.177451183320954
"45" 8 18.9017122997843 0.430207868805155
"46" 8 3.69123831816266 0.811761474702507
"47" 8 16.6803149101897 0.992535548750311
"48" 9 4.74243953108841 0
"49" 9 -1.25851044918207 0.882391049060971
"50" 9 -2.41934455717516 0.895863800076768
"51" 10 4.2977857058282 0
"52" 10 13.1402726764759 0.216011066688225
"53" 10 6.81064491890178 0.49086546478793
"54" 10 -2.54102595239509 0.652800168842077
"55" 10 -4.89530334412197 0.814877271885052
"56" 10 -7.46000326210024 0.844154496910051
"57" 11 14.376533898303 0
"58" 11 19.5494462611887 0.384274615440518
"59" 11 2.08415580666601 0.684159053955227
"60" 11 9.28913663870602 0.915346324676648
"61" 12 8.63530201742099 0
"62" 12 19.8083218511557 0.22578801214695
"63" 12 21.4527796939764 0.309202051721513
"64" 12 1.16861495769705 0.908470866270363
"65" 13 9.94721443907014 0
"66" 13 17.5608643742527 0.119368573185056
"67" 13 20.79106679867 0.241395307239145
"68" 13 18.2440369229729 0.298796235350892
"69" 13 19.1379366230631 0.359147080685943
"70" 13 7.24889529733551 0.587098218034953
"71" 13 -0.00512483583486494 0.759686865843832
"72" 14 11.5767007913785 0
"73" 14 18.5534938572898 0.13778850925155
"74" 14 21.3922317415994 0.184127401793376
"75" 14 22.7119802258398 0.24395417352207
"76" 14 19.3061948120406 0.295321671059355
"77" 14 2.94680262330512 0.633479771902785
"78" 14 1.49900412119838 0.88243138929829
"79" 14 5.98662351132792 0.974627109011635
"80" 15 9.74691146455728 0
"81" 15 21.9515607443254 0.223798703867942
"82" 15 3.6220777026324 0.597783700330183
"83" 15 7.5631831400972 0.909234078833833
"84" 16 13.8849529298826 0
"85" 16 19.9154228887965 0.156081971945241
"86" 16 16.1295038528643 0.418340698583052
"87" 16 -2.30669680252604 0.700715022627264
"88" 17 5.19060454253964 0
"89" 17 15.7500594371336 0.094690629048273
"90" 17 15.2378555676215 0.261505189351737
"91" 17 15.3345205483547 0.306128602474928
"92" 17 10.5729206487382 0.447318461025134
"93" 17 3.70936691430512 0.97223729849793
"94" 18 7.72675326050468 0
"95" 18 13.0624775533573 0.146142935846001
"96" 18 15.4684883980322 0.304480457212776
"97" 18 12.1443279579362 0.343426965875551
"98" 18 12.3027570377517 0.413160901516676
"99" 18 0.294145751012354 0.612640014849603
"100" 18 -2.6355791282896 0.73899313993752
"101" 18 -2.67700665701063 0.854176780208945
"102" 19 7.81350941682778 0
"103" 19 12.2463100449225 0.0514206499792635
"104" 19 10.0225673206508 0.0560089009813964
"105" 19 10.7495455293075 0.0865115730557591
"106" 19 13.8753944095594 0.407785565825179
"107" 19 14.1450975911852 0.416618347866461
"108" 20 7.51428361895564 0
"109" 20 10.1692972263335 0.00370533764362335
"110" 20 9.06133555242109 0.0212528554257005
"111" 20 18.0672602853441 0.268841905053705
"112" 20 12.7596801779575 0.435237665660679
"113" 20 3.79820947578034 0.565231001470238
"114" 20 3.01285688993068 0.606195477768779
"115" 21 11.6749816256867 0
"116" 21 18.4640988132917 0.0955287478864193
"117" 21 18.8605316110561 0.409082051366568
"118" 21 9.22015643385267 0.537222702521831
"119" 21 6.48122595795726 0.561148243257776
"120" 21 5.5948664489327 0.628048744983971
"121" 21 1.6555091143413 0.710945237660781
"122" 21 13.3564976050513 0.995208894601092
"123" 22 10.2560829646628 0
"124" 22 20.3332915934348 0.143887180136517
"125" 22 18.3505091249036 0.168026169296354
"126" 23 9.80941848199998 0
"127" 23 17.842016947844 0.0915314671583474
"128" 23 6.98192407443288 0.549473711056635
"129" 23 2.40725108644651 0.655958590796217
"130" 23 0.0512732218648382 0.885679773287848
"131" 24 16.7750198374331 0
"132" 24 23.3849097148286 0.341293821809813
"133" 24 22.8912315255689 0.343543747905642
"134" 24 25.1561639837651 0.381376083707437
"135" 24 7.28919772728666 0.692820782773197
"136" 24 6.54090219212578 0.712921424070373
"137" 24 6.84151232512086 0.832858611131087
"138" 25 12.9403935760315 0
"139" 25 20.5176616249769 0.0717582050710917
"140" 25 23.7677345813924 0.322863063542172
"141" 25 2.74670614009816 0.772630760911852
"142" 26 6.46776922675184 0
"143" 26 15.1547078450694 0.18084732000716
"144" 26 17.5302396711727 0.261914818082005
"145" 26 8.76566238172161 0.426513907732442
"146" 26 6.13386141151913 0.47636441886425
"147" 26 -1.87794560008341 0.865563320927322
"148" 26 3.1366226597919 0.961834504501894
"149" 27 8.13203359616936 0
"150" 27 12.7003214928649 0.105794658651575
"151" 27 22.2278708831181 0.22327972156927
"152" 27 14.1337097891541 0.346919727977365
"153" 27 13.3035726499965 0.488940519979224
"154" 28 8.26437319470109 0
"155" 28 18.6599486701885 0.237607525661588
"156" 28 19.0668695166421 0.273010059725493
"157" 28 -2.20117436864163 0.674805629299954
"158" 28 0.999154140008213 0.841051618568599
"159" 28 1.834199557949 0.895785565953702
"160" 29 13.962820345217 0
"161" 29 10.9690858197102 0.00689407042227686
"162" 29 19.5630002568957 0.160077767912298
"163" 29 6.51100474646259 0.570754990214482
"164" 29 3.55956360214954 0.788442752556875
"165" 29 0.0172600860376673 0.842846010345966
"166" 29 11.1838111047481 0.9640771553386
"167" 30 12.5533145145233 0
"168" 30 13.6728094224827 0.0593599160201848
"169" 30 16.7632119892518 0.09466641722247
"170" 30 15.559603075101 0.342112781712785
"171" 30 15.0840333369028 0.479290257906541
"172" 30 9.73425344846573 0.522835860960186
"173" 30 4.31943900952854 0.727457530563697
