"id" "w_obs" "t_ij"
"1" 1 6.62538578330591 0
"2" 1 18.0391117059525 0.177934949751943
"3" 1 -0.0771923392803016 0.768418929539621
"4" 1 -2.55834508406186 0.800871922867373
"5" 1 2.15595815933962 0.849595725070685
"6" 1 9.3090360446901 0.981330706272274
"7" 2 7.39874117387238 0
"8" 2 13.738991515079 0.378294437425211
"9" 2 -1.27711821123064 0.838293485576287
"10" 2 2.3759221160184 0.929084912175313
"11" 3 8.19119130481029 0
"12" 3 16.5264168584563 0.0899552716873586
"13" 3 21.3215755623345 0.219874845817685
"14" 3 19.1044336952342 0.255640106741339
"15" 3 3.46877363187387 0.571667219977826
"16" 4 15.9976974465795 0
"17" 4 20.5660936734752 0.0633103710133582
"18" 4 23.2878371570779 0.313244555611163
"19" 4 2.38984733306593 0.710079311393201
"20" 4 5.32245711500998 0.867563483305275
"21" 4 8.83323694396105 0.889906364725903
"22" 5 8.93884016770674 0
"23" 5 20.3316353843821 0.13837790931575
"24" 5 21.8768722944809 0.278841690858826
"25" 5 20.6828696537282 0.340156993363053
"26" 5 16.0728429683732 0.394631963921711
"27" 5 1.776048259138 0.718808280769736
"28" 5 0.23468437431966 0.737745496444404
"29" 6 6.79600849301397 0
"30" 6 12.074025096531 0.120918530505151
"31" 6 17.7412068634523 0.233842677203938
"32" 6 13.3645092110548 0.424510114593431
"33" 6 2.93008375841131 0.664364815922454
"34" 6 2.83755431124855 0.717627538135275
"35" 6 2.24511599377315 0.86018171813339
"36" 6 -1.24692621646609 0.874212432885543
"37" 7 7.13619670312576 0
"38" 7 13.0683255137839 0.146576647413895
"39" 7 13.3200421617656 0.218027572147548
"40" 7 9.97648017168044 0.428407625760883
"41" 7 -5.15786316867403 0.682079563615844
"42" 7 2.20658784336039 0.892792355269194
"43" 8 12.1966692801464 0
"44" 8 13.0016927063704 0.480794713133946
"45" 8 2.85692546986804 0.686086442321539
"46" 8 8.90864432285544 0.911465202923864
"47" 8 11.325461398158 0.986278349999338
"48" 9 13.8237038132308 0
"49" 9 19.9431280720792 0.277104892535135
"50" 9 3.31066428753429 0.845028575742617
"51" 10 14.5795576421079 0
"52" 10 18.0430061802496 0.0144543317146599
"53" 10 19.1068127627978 0.0479792435653508
"54" 10 8.91018172202206 0.591825218871236
"55" 10 10.3484819986602 0.609188320813701
"56" 10 2.36425929268803 0.70515026897192
"57" 11 8.75500496599457 0
"58" 11 8.13322213767579 0.491033365251496
"59" 11 3.32998688697141 0.522444327827543
"60" 11 5.11908356045033 0.97071676934138
"61" 12 11.8633119462467 0
"62" 12 15.100008996778 0.467920594848692
"63" 12 6.58654851636718 0.676429475657642
"64" 12 0.788247742869083 0.723316517658532
"65" 13 7.86351646151916 0
"66" 13 19.7575985863876 0.180273003643379
"67" 13 18.301491097123 0.19670691061765
"68" 13 4.4640349828799 0.52682729694061
"69" 13 4.99352435166091 0.559610517695546
"70" 13 1.78089835585435 0.648206999758258
"71" 13 1.45373866559331 0.660064612515271
"72" 14 8.09106921308474 0
"73" 14 10.4596375222062 0.0270895324647427
"74" 14 19.3536469554841 0.264399501262233
"75" 14 16.9872062196934 0.294657186139375
"76" 14 15.9080012277515 0.322088543325663
"77" 14 11.5517819121796 0.480662452522665
"78" 14 -2.39381652674778 0.719071174738929
"79" 14 4.80581764905874 0.981707927305251
"80" 15 12.0591254713163 0
"81" 15 12.5286251412936 0.475772261852399
"82" 15 6.71819086070512 0.608219662914053
"83" 15 3.96964198196496 0.643455224577338
"84" 16 13.3851605969377 0
"85" 16 26.5436414779479 0.230422375258058
"86" 16 19.451285200294 0.430634576827288
"87" 16 15.9104615185884 0.439538477221504
"88" 17 6.05673952982946 0
"89" 17 4.79849548100688 0.581486403476447
