"id" "w_obs" "t_ij"
"1" 1 16.4162279478149 0
"2" 1 4.93182772192568 0.711618720742856
"3" 1 3.3656932475402 0.724434506822494
"4" 1 4.19936746798766 0.776613944321253
"5" 1 9.3349729326461 0.87656509478178
"6" 1 11.3613387586807 0.887536651797029
"7" 2 5.65004609423807 0
"8" 2 10.0501905095805 0.395073398283604
"9" 2 1.11152543661264 0.855501341523994
"10" 2 2.70362090809426 0.918297228864132
"11" 3 8.02353413387726 0
"12" 3 18.0217047919855 0.319165243051158
"13" 3 15.5163833150715 0.34671342485443
"14" 3 4.29372874797296 0.547844834634958
"15" 3 3.43870911657002 0.962422205095984
"16" 4 13.9221581477773 0
"17" 4 2.92111140084057 0.612433724907815
"18" 4 3.4480646351926 0.725614382556399
"19" 4 5.94675080545906 0.857346060586035
"20" 4 9.49592676217473 0.870339341639821
"21" 4 7.88509643043579 0.93105920469084
"22" 5 12.2751461667486 0
"23" 5 8.07082635063557 0.570965121814591
"24" 5 4.59992630026801 0.635343182756525
"25" 5 -1.25346183279592 0.75837664706278
"26" 5 5.83542353558169 0.840816470255464
"27" 5 6.07296292053246 0.874516108044615
"28" 5 7.50395110455386 0.894298023203115
"29" 6 10.2749410795975 0
"30" 6 15.309009994989 0.388373809048249
"31" 6 13.2834255808736 0.398798348805691
"32" 6 5.28530979545122 0.571655599746895
"33" 6 3.08386553554804 0.590024096390607
"34" 6 1.15099092336608 0.630479708227469
"35" 6 -2.45142963404236 0.715775530231938
"36" 6 -0.93739939652756 0.756387832803765
"37" 7 10.5358561300717 0
"38" 7 16.7305900432751 0.331669961499735
"39" 7 7.21018134882387 0.508536648942282
"40" 7 -1.82196429081033 0.767522667475254
"41" 7 -1.31289847543331 0.784986320570428
"42" 7 6.99202082395605 0.982438332017927
"43" 8 12.202123857523 0
"44" 8 10.9658392233299 0.490343310681297
"45" 8 2.56231710447373 0.635914425984933
"46" 8 6.23428807080303 0.97465687621052
"47" 8 8.51957478192051 0.989519634851154
"48" 9 12.006774358733 0
"49" 9 3.44230637833806 0.831482899605185
"50" 9 11.7678959727053 0.944424082648818
"51" 10 4.12615118907343 0
"52" 10 10.5806196613659 0.417484023169127
"53" 10 7.79253667962341 0.428687509914019
"54" 10 -0.217774948193457 0.568280206700535
"55" 10 -4.23027578699838 0.597120017286859
"56" 10 -5.8605279378568 0.877058235663798
"57" 11 9.78025285627468 0
"58" 11 18.4531650845899 0.345779207893759
"59" 11 1.80267816729616 0.887392058754736
"60" 11 4.16217397333401 0.951411925048184
"61" 12 18.6076360016765 0
"62" 12 5.71358774058452 0.677672555404485
"63" 12 6.59364904946262 0.801614986096488
"64" 12 5.64174330107255 0.805531142709788
"65" 13 4.91584148549906 0
"66" 13 13.7840964685509 0.375965306230968
"67" 13 6.36505143145551 0.532080484910934
"68" 13 7.57445385275021 0.565306728501212
"69" 13 0.97885487014797 0.698832896291495
"70" 13 -1.27365487510619 0.884782474068163
"71" 13 9.82406949486136 0.989318327605533
"72" 14 12.2453543251967 0
"73" 14 18.7134760078726 0.469603778625631
"74" 14 9.97421917051117 0.518570404724788
"75" 14 8.34017608105485 0.569339711861862
"76" 14 6.80740484317321 0.820231969052666
"77" 14 3.49135080121059 0.839497550758403
"78" 14 6.64195931708801 0.84920612208597
"79" 14 15.2679268979583 0.997130555849766
"80" 15 12.7186552487628 0
"81" 15 23.5030697017019 0.235264378670466
"82" 15 6.11571948448081 0.64966198339879
"83" 15 5.71182687040398 0.724681720192209
"84" 16 10.1789692451065 0
"85" 16 1.43817774051544 0.576202106235086
"86" 16 0.976396592223886 0.842144900100786
"87" 16 9.95748244065086 0.997879010057903
"88" 17 10.0221012926028 0
"89" 17 12.3023058642622 0.479137093168119
"90" 17 7.46442942717485 0.60997679799256
