"id" "w_obs" "t_ij"
"1" 1 15.5863630573227 0
"2" 1 17.1142049952526 0.424604328940595
"3" 1 6.55630483142855 0.670565823099744
"4" 1 3.7559482693593 0.715643514878855
"5" 1 -1.06720651939293 0.768113160056585
"6" 1 15.7753535500043 0.972419357359324
"7" 2 15.7849375837805 0
"8" 2 6.19706420318068 0.746582194527285
"9" 2 5.60476664525745 0.828627332156267
"10" 2 13.5257064603305 0.948667170175568
"11" 3 6.13786340199372 0
"12" 3 14.4732447642802 0.388335715850928
"13" 3 -4.51619245284378 0.84111774040154
"14" 3 -2.59596303341993 0.866531400689279
"15" 3 3.56143613455453 0.907273423489936
"16" 4 9.73880210563463 0
"17" 4 12.7892607588708 0.463446484173975
"18" 4 9.27099455314124 0.57696490426242
"19" 4 0.573219803822246 0.817568925322944
"20" 4 3.98343044552427 0.889220267181832
"21" 4 10.6113356540617 0.996047961437765
"22" 5 12.9905396052143 0
"23" 5 7.85377672407209 0.596659597165022
"24" 5 2.73874030606614 0.705255812844942
"25" 5 2.06902383379999 0.788813060634589
"26" 5 3.02602830379401 0.791684220149866
"27" 5 5.08590576648154 0.905866677178063
"28" 5 10.1092033065892 0.937184318604881
"29" 6 13.8059169030479 0
"30" 6 15.670175488521 0.441301982278273
"31" 6 1.2770269020002 0.790070435233063
"32" 6 1.97316618611193 0.794348200560935
"33" 6 2.72130137511769 0.79940015701712
"34" 6 3.07610556918523 0.864194241921056
"35" 6 8.39706804557118 0.938279948835046
"36" 6 11.2136729180023 0.994093900108288
"37" 7 6.8410454712121 0
"38" 7 4.18839884791593 0.550591586302888
"39" 7 -0.872988019390826 0.676971780358438
"40" 7 -0.714270667674431 0.678512353409801
"41" 7 1.68969185893503 0.795018283599569
"42" 7 7.18065728237646 0.959190815014562
"43" 8 5.51127510266297 0
"44" 8 15.3266040401914 0.204958676829386
"45" 8 -3.24538368679705 0.677575910418502
"46" 8 -4.34410043066162 0.770336651310581
"47" 8 -2.67439343627867 0.847806175710708
"48" 9 16.0092438944686 0
"49" 9 11.7213056703385 0.521505792403574
"50" 9 6.11022970658136 0.833639154658453
"51" 10 12.4363827018644 0
"52" 10 6.38327311202368 0.608023074665794
"53" 10 2.78043388372792 0.789404080494562
"54" 10 -0.0449043757891969 0.838957383296275
"55" 10 4.37900430103362 0.856600691822479
